x,y,z
10.60,2.88,3.72
9.10,2.48,3.97
9.48,2.44,4.06
10.70,2.63,3.95
9.33,1.87,4.06
8.70,1.19,4.21
9.39,1.36,4.04
10.20,2.75,4.28
9.65,2.11,3.88
9.88,0.42,4.28
9.80,0.31,4.35
8.96,1.44,3.85
9.11,1.91,4.20
10.40,1.32,4.27
9.67,0.72,4.06
9.89,1.56,3.63
9.56,1.78,3.92
9.57,2.14,3.95
9.51,1.90,4.06
10.20,0.72,4.00
9.90,1.21,4.26
10.70,2.36,4.13
11.00,1.32,3.90
8.92,2.86,4.18
9.69,1.53,3.69
10.50,1.37,3.87
10.30,0.22,4.26
11.00,2.49,3.91
10.10,2.70,4.02
11.00,2.75,4.09
10.20,3.80,4.09
11.00,1.05,3.77
9.61,2.43,4.09
9.82,0.83,3.76
10.20,0.60,4.55
9.82,1.77,3.89
9.82,1.70,4.16
10.90,1.56,4.01
9.40,1.93,4.13
11.30,2.04,3.89
10.20,2.69,3.98
9.77,1.75,4.08
10.70,1.47,4.03
10.70,4.41,3.95
10.00,1.79,4.47
9.68,3.69,3.98
10.30,2.90,4.20
10.20,1.04,4.00
10.00,3.13,4.08
9.52,1.20,4.04
8.53,2.45,4.07
10.60,2.80,3.85
10.50,2.09,3.70
9.66,2.28,3.78
10.40,2.60,4.12
9.73,3.71,3.85
10.10,1.77,4.16
11.00,2.75,3.99
10.40,2.51,3.83
10.10,1.07,3.77
9.16,3.25,3.85
11.40,0.74,3.90
11.50,0.59,3.64
8.74,0.95,3.95
9.90,2.74,3.91
10.80,1.87,3.89
10.30,2.79,3.97
10.30,2.67,3.70
9.82,1.35,3.99
9.86,3.14,4.32
11.10,2.43,4.12
10.30,1.17,4.23
9.53,2.54,4.20
11.20,2.03,4.32
9.97,2.98,3.85
9.90,2.03,3.75
8.21,3.20,3.94
10.80,1.42,4.02
10.60,2.24,4.08
10.00,2.12,4.04
11.40,2.44,3.77
10.50,3.00,4.13
10.60,0.97,3.97
9.28,0.99,3.63
10.30,3.40,3.81
9.78,2.88,4.19
10.50,4.23,3.86
9.37,3.68,3.93
9.84,1.98,4.03
11.20,1.61,4.17
9.36,1.46,4.24
9.91,0.57,3.81
9.37,2.29,4.16
10.20,1.01,3.88
9.98,1.08,3.70
10.10,4.03,4.10
10.20,2.03,3.87
9.65,3.05,3.76
9.67,1.69,3.75
9.68,3.82,4.14
9.10,2.87,4.04
9.85,3.52,4.00
9.83,1.13,4.06
9.79,0.90,4.46
10.20,1.90,4.18
9.64,2.02,4.07
10.40,2.29,4.13
10.30,3.05,4.05
9.95,1.39,3.90
10.30,1.41,4.19
9.05,1.36,3.97
9.89,3.03,3.89
10.10,3.14,4.06
9.21,3.52,3.95
10.40,2.20,4.01
9.43,2.15,3.87
9.14,2.26,4.16
10.40,1.00,4.24
10.10,1.24,3.90
8.66,2.60,4.27
10.50,0.99,3.86
10.30,0.94,4.08
10.40,1.74,3.88
9.55,1.55,4.05
11.00,2.15,4.04
10.70,1.92,3.73
10.10,3.42,4.25
10.90,2.06,4.10
8.97,2.88,4.00
10.10,0.60,3.73
10.40,1.63,4.04
8.94,1.74,4.21
8.51,1.75,3.96
10.30,1.04,3.66
9.87,2.54,3.78
10.20,2.21,4.07
10.10,2.06,3.73
10.50,1.13,4.07
11.10,2.19,3.98
11.10,2.41,3.93
9.54,1.20,4.12
9.56,1.56,4.07
10.40,2.79,3.84
9.32,1.68,3.70
10.30,1.90,4.03
10.40,2.25,4.07
9.39,1.83,4.08
9.84,1.45,3.74
9.70,2.55,3.83
10.60,0.17,3.99
9.52,2.97,4.03
8.86,2.70,3.93
9.27,0.96,3.80
11.60,2.95,4.18
10.40,0.20,3.91
8.84,2.66,4.01
8.87,2.93,4.11
10.00,1.17,4.14
9.76,1.36,4.26
10.30,1.30,4.07
9.98,1.14,4.10
9.62,0.86,4.08
9.13,1.42,3.88
9.86,2.40,3.96
9.08,0.65,3.75
10.40,2.10,4.39
10.30,1.04,4.10
9.82,3.37,4.29
10.10,3.00,3.98
11.60,1.22,4.00
11.90,0.99,4.02
10.40,1.36,3.81
9.79,2.13,3.87
9.96,2.50,3.91
9.64,1.14,4.02
9.70,1.73,4.26
9.45,2.27,4.22
8.99,2.69,4.32
10.10,0.43,4.20
9.85,2.28,4.12
10.40,1.31,4.22
10.20,2.80,3.93
10.60,0.95,4.25
10.80,1.51,4.14
10.20,3.16,4.11
10.20,2.79,3.88
9.57,2.13,3.83
9.52,1.99,4.07
9.29,1.06,3.90
9.61,2.70,3.66
9.81,1.93,4.05
9.66,3.74,3.68
8.60,1.86,4.33
10.20,1.35,3.91
10.20,1.62,4.02
10.20,2.10,3.98
9.92,0.75,4.12
9.62,3.00,4.18
10.40,-0.50,4.25
10.10,2.61,3.90
9.68,2.39,3.87
9.95,4.16,3.56
9.94,2.45,4.30
9.24,2.01,4.14
9.26,1.79,4.21
10.10,1.96,3.59
11.10,2.01,4.15
9.79,0.80,4.34
10.10,2.85,4.17
10.50,2.93,3.71
9.62,3.07,4.08
11.30,2.01,3.80
8.96,2.11,4.24
10.60,1.80,4.44
9.41,3.58,4.13
8.22,1.33,3.83
9.48,1.35,4.09
9.19,0.10,3.86
9.38,2.67,4.20
10.70,2.25,4.30
10.10,2.42,3.94
9.64,2.15,3.74
9.87,1.75,3.93
9.88,1.89,3.88
9.90,1.79,4.02
9.35,1.59,3.75
10.30,1.92,3.99
10.80,1.24,4.14
9.84,1.77,4.10
9.25,3.53,4.03
10.00,3.25,3.92
9.65,1.58,3.93
10.30,2.49,4.08
10.10,2.84,3.96
10.70,3.22,3.76
10.10,1.42,4.47
10.40,1.11,4.15
10.10,2.20,4.08
9.52,1.14,3.83
10.50,2.92,4.06
8.96,2.01,4.17
10.20,2.56,4.49
10.10,1.04,4.36
9.26,3.29,3.78
10.10,0.83,3.84
9.40,3.03,3.83
8.90,1.54,4.10
9.38,2.27,3.62
9.84,3.64,4.02
9.44,1.43,4.10
10.10,2.35,3.83
11.00,2.00,4.18
10.00,0.04,4.13
9.45,2.69,4.23
10.70,3.30,4.25
9.97,2.23,4.49
9.86,2.40,3.83
10.00,3.97,3.54
9.66,3.27,4.16
9.99,1.15,4.04
10.50,2.72,3.93
10.30,1.78,4.22
8.84,2.58,4.07
9.63,1.46,3.96
10.60,3.43,3.68
9.37,-0.26,4.35
10.10,1.91,3.72
9.68,0.71,4.17
10.90,1.88,4.31
9.58,2.46,4.28
10.40,3.06,3.96
9.85,3.32,4.20
11.20,2.08,4.70
11.00,-0.07,4.11
10.40,2.71,4.27
11.00,1.68,4.21
9.57,2.53,4.08
9.55,2.45,3.77
9.53,2.67,4.33
10.40,2.27,4.14
10.10,1.55,4.08
10.60,1.54,3.88
10.80,4.00,4.32
10.30,0.04,4.04
10.50,1.65,3.54
10.00,1.50,3.92
9.48,2.21,4.15
9.59,2.20,4.05
9.60,3.87,3.83
10.70,1.31,3.76
11.20,2.25,3.53
10.10,2.36,4.15
9.67,0.51,4.44
10.20,1.75,4.21
8.71,2.16,4.07
10.50,0.88,4.26
10.10,0.95,3.82
9.46,0.99,3.84
10.10,1.53,3.90
10.20,2.54,4.00
10.10,0.82,4.33
10.40,2.39,4.06
10.10,2.49,3.91
10.60,1.12,4.05
9.58,2.33,3.67
10.10,2.56,4.33
9.77,3.51,3.81
9.94,0.25,3.94
9.61,1.78,4.18
11.10,0.81,3.69
10.90,2.87,4.23
10.30,-0.07,4.12
9.62,1.14,3.94
9.88,1.00,4.18
9.51,2.86,4.13
10.40,1.13,4.24
9.49,2.19,4.12
10.10,2.66,3.79
8.95,1.85,4.11
9.69,-0.03,4.08
11.00,1.59,4.16
9.76,3.25,4.03
10.80,2.89,4.12
9.81,0.97,4.12
9.53,2.10,3.86
10.70,1.00,3.59
10.40,2.19,4.20
10.70,3.73,3.86
10.10,2.52,3.80
10.90,1.53,4.19
9.70,2.59,3.89
10.40,2.52,3.97
9.45,4.16,3.71
9.87,0.83,3.78
11.30,2.90,3.90
9.78,1.62,4.11
9.76,0.80,3.98
10.00,0.84,3.61
9.58,3.85,3.91
9.21,0.32,4.12
9.70,1.65,4.17
9.72,1.53,4.23
9.61,3.22,3.92
10.20,2.52,4.43
10.50,3.75,4.38
10.30,1.14,3.96
9.61,1.94,3.64
10.10,0.87,3.85
9.88,3.25,4.00
9.95,4.23,4.03
9.43,3.17,4.20
9.83,1.50,4.01
9.74,2.03,4.13
9.70,1.86,3.72
9.55,2.44,4.41
10.80,0.92,4.14
9.87,4.25,4.14
9.38,2.70,4.24
11.80,2.30,4.28
9.51,1.17,3.99
9.57,2.40,3.79
9.88,2.65,4.12
9.41,1.59,3.80
10.30,1.98,3.88
9.62,0.49,3.84
10.40,1.29,4.46
11.10,2.10,4.10
9.05,1.46,4.31
10.70,1.50,3.63
9.65,3.58,4.00
9.74,1.27,4.56
10.20,2.14,4.29
10.90,1.37,4.13
9.70,2.09,3.82
10.00,0.59,4.25
10.10,-0.48,3.99
9.40,4.76,3.76
10.40,1.26,3.87
9.15,2.03,3.75
10.30,3.34,4.09
10.60,2.02,3.87
10.60,1.58,4.12
9.81,1.95,3.95
11.00,0.89,3.78
9.46,3.42,4.20
9.33,1.18,3.92
9.45,2.06,3.97
10.60,1.52,3.85
9.97,2.52,3.86
8.55,1.01,4.27
9.79,2.84,3.56
10.30,-0.12,3.74
10.20,1.66,4.08
10.90,4.55,3.77
11.50,0.90,4.08
10.50,2.62,3.97
9.45,1.26,4.11
9.98,1.70,3.94
10.20,1.59,3.92
10.90,2.87,3.94
10.30,1.60,3.86
9.76,0.08,4.10
10.10,0.92,4.07
9.30,3.72,4.18
10.00,3.32,3.71
9.29,2.38,4.17
10.00,3.80,4.28
10.90,1.86,3.72
9.51,3.35,3.97
9.72,0.44,3.85
10.50,1.01,4.17
9.43,2.03,4.00
10.40,1.09,4.32
9.01,2.03,4.40
9.14,1.55,4.17
10.10,1.27,4.08
10.20,1.83,4.22
10.40,1.72,3.88
10.40,1.19,4.16
11.30,2.12,3.97
10.80,1.03,3.90
9.86,2.33,3.98
10.60,2.10,4.01
8.77,3.97,3.53
9.80,2.00,3.84
10.30,3.45,3.96
10.70,3.19,3.76
9.71,2.34,3.96
9.92,0.31,3.86
9.87,0.75,4.06
9.57,3.37,4.15
9.15,2.49,3.83
9.37,0.39,3.86
11.30,1.96,3.79
10.10,1.91,4.04
10.30,1.63,3.71
10.20,-0.12,4.01
10.10,3.82,3.80
9.40,2.16,3.87
10.10,2.43,3.87
9.86,0.75,3.83
10.30,2.35,4.23
9.31,1.54,4.01
10.50,1.13,3.84
10.10,2.27,4.18
9.36,1.43,3.95
9.78,1.30,4.04
9.34,2.50,4.08
9.39,3.01,4.14
10.10,1.95,4.03
9.50,2.29,3.71
9.97,0.71,3.55
10.20,1.15,4.23
10.40,1.06,3.76
10.20,2.15,3.84
9.76,3.50,4.08
10.00,1.53,4.00
10.80,1.55,3.45
9.93,1.29,3.74
9.13,3.20,3.89
10.90,1.14,4.00
10.80,2.38,4.53
9.50,1.95,4.15
10.60,1.33,4.10
9.97,1.58,4.10
10.50,2.50,4.09
10.50,5.30,4.44
8.99,1.38,3.89
10.20,1.19,3.81
9.41,2.70,3.74
10.10,2.60,4.38
9.63,3.20,3.61
8.66,3.60,3.88
11.10,2.15,4.12
9.35,2.01,3.98
10.50,2.30,4.10
10.60,1.98,4.04
10.40,2.83,3.86
9.84,2.43,4.22
8.93,2.53,4.00
9.97,4.08,4.17
9.76,4.29,4.19
10.40,2.20,3.96
9.41,2.18,4.52
10.10,0.34,3.95
10.60,2.41,4.17
9.40,2.79,4.14
11.00,2.09,4.15
9.67,1.77,3.88
11.00,0.55,3.78
10.60,2.13,4.22
10.50,1.66,4.20
11.50,2.73,4.05
9.78,-0.27,4.18
10.80,1.88,4.02
8.84,0.97,3.82
8.70,0.34,4.12
9.80,2.64,3.70
9.52,1.15,3.97
9.54,1.72,4.18
9.45,0.64,3.80
10.60,0.99,4.15
9.16,1.97,3.96
9.07,2.48,3.70
8.88,1.21,3.86
10.90,0.84,4.08
9.34,3.75,4.18
10.20,0.04,4.01
10.60,3.44,3.83
9.38,1.52,3.83
10.60,4.08,3.94
9.84,2.22,4.21
9.63,1.23,4.20
8.80,1.10,4.06
10.40,0.35,4.28
10.60,1.78,4.23
10.40,2.24,4.22
9.94,1.87,4.00
10.40,2.44,4.06
11.60,3.85,4.16
9.61,1.96,3.67
10.00,3.41,3.98
9.61,1.23,3.98
9.86,3.02,3.88
9.76,2.04,3.99
10.10,1.88,3.62
8.96,2.63,3.94
10.00,2.50,4.15
9.03,2.43,4.26
10.50,0.63,3.95
9.19,2.01,3.44
9.46,0.51,3.56
10.30,2.95,3.77
10.20,1.16,4.22
10.50,1.51,4.04
9.59,3.24,4.14
10.50,3.02,4.24
9.57,3.21,3.99
9.34,2.44,4.39
9.83,1.11,4.03
9.93,2.04,3.90
10.10,1.59,4.17
10.40,0.71,3.94
9.57,2.18,4.00
10.20,3.24,3.95
10.30,3.87,4.35
9.18,0.27,3.98
9.57,3.33,3.96
9.89,3.66,3.61
8.70,0.49,3.85
8.95,0.05,4.08
9.52,2.75,3.92
10.10,2.79,3.84
10.10,1.76,4.09
9.68,3.20,4.07
9.94,1.28,4.32
9.31,3.29,3.59
10.10,3.02,4.15
10.50,1.32,4.04
10.40,1.16,3.96
10.80,3.07,3.72
10.70,4.43,3.72
9.55,1.93,4.04
9.75,3.40,4.44
11.00,2.50,3.98
10.10,0.37,4.05
10.40,1.44,4.06
10.40,3.37,4.06
10.20,3.79,3.84
9.92,0.94,4.04
10.10,2.08,3.93
10.00,1.31,4.41
10.30,-0.09,3.98
9.80,0.95,4.29
10.90,1.49,4.04
11.10,1.80,3.53
9.89,2.41,3.62
9.69,3.98,4.09
10.70,1.92,4.17
9.47,2.41,3.88
9.09,0.70,3.86
10.90,-0.43,4.21
10.50,0.70,3.82
9.29,2.28,4.08
9.78,2.29,3.94
10.60,1.56,3.85
9.56,3.17,4.11
10.80,2.91,3.88
10.10,1.72,4.13
11.20,2.92,3.83
9.53,2.23,4.07
10.10,-0.76,4.11
9.88,0.16,3.74
10.20,2.70,3.65
11.20,2.41,3.94
10.30,3.99,3.97
9.81,1.74,4.01
9.43,0.71,3.79
9.31,1.32,4.22
8.77,1.08,3.75
9.75,0.87,4.21
9.05,0.85,4.48
10.90,0.42,3.87
9.89,2.21,4.10
9.82,2.41,3.70
8.97,2.97,4.06
10.50,1.57,3.56
9.20,3.56,4.38
9.08,1.17,4.14
11.40,3.34,4.04
10.00,2.62,4.07
10.20,2.63,4.22
9.33,0.50,3.86
11.00,1.80,3.77
10.60,1.42,4.14
8.61,2.68,3.70
10.10,3.84,3.67
10.40,2.49,3.98
9.30,1.52,4.00
10.70,1.26,3.66
10.10,1.18,3.76
10.10,1.75,4.13
11.40,-0.25,4.36
13.50,4.54,6.11
9.33,3.03,3.04
9.53,1.92,4.22
8.76,2.76,-0.98
4.91,0.73,3.69
11.80,0.19,1.69
8.50,3.20,0.47
10.10,3.31,1.81
11.10,2.37,6.03
10.80,-2.92,7.01
10.60,1.35,3.79
11.10,-1.70,6.14
9.34,1.15,2.96
10.50,1.63,0.28
12.60,3.19,2.79
8.96,-2.17,1.42
9.43,1.81,4.73
12.60,0.40,3.43
9.32,4.13,4.18
11.40,0.76,7.33
8.90,2.47,3.08
6.07,3.22,2.48
6.08,1.50,5.15
8.58,3.93,4.26
7.44,2.57,2.88
11.70,2.42,3.13
11.40,0.17,5.93
8.08,2.70,3.86
10.10,3.06,3.87
10.70,1.29,5.20
9.01,3.59,2.40
11.40,2.25,2.83
9.58,0.31,3.88
11.20,4.23,4.59
4.69,1.24,5.66
7.99,1.44,6.16
5.11,3.64,3.86
12.50,4.94,4.37
10.10,2.76,1.23
14.40,4.95,7.95
12.80,5.52,8.31
13.40,5.23,7.32
13.80,6.58,6.87
14.40,6.29,7.07
14.50,5.97,6.35
14.60,6.70,7.74
14.40,5.15,6.48
14.80,6.98,6.06
13.90,6.93,7.94
14.70,5.52,7.67
13.90,6.45,6.65
14.70,6.17,8.92
14.20,6.90,6.93
14.20,5.99,9.41
13.00,6.78,7.69
13.80,6.81,10.50
14.50,5.92,8.26
14.10,5.17,6.83
13.30,5.82,7.59
13.80,6.21,8.29
13.70,7.43,9.30
13.20,7.21,8.31
14.60,5.59,7.91
15.80,7.15,5.80
15.00,6.86,6.29
14.40,6.64,8.26
14.70,5.74,7.62
13.00,4.93,6.16
14.30,5.96,9.28
13.40,6.69,7.34
14.90,5.53,7.31
14.50,5.44,9.11
13.90,4.94,9.44
14.80,6.21,8.79
13.70,5.70,9.37
14.20,5.97,10.00
14.20,5.77,10.60
15.00,6.26,6.98
13.80,5.45,9.39
13.70,6.11,7.35
14.30,6.74,7.50
13.80,7.01,6.81
13.60,5.38,8.10
14.50,5.65,7.46
12.90,5.86,7.29
13.70,5.60,7.92
13.80,6.06,9.13
14.20,4.99,6.57
13.90,5.87,7.98
15.20,4.84,6.55
14.20,5.86,10.30
13.40,6.42,9.54
14.10,6.82,9.62
13.00,5.67,9.77
13.80,6.39,8.39
14.30,6.56,8.28
13.80,6.22,7.47
13.80,6.04,8.09
14.80,5.07,7.73
14.00,7.04,6.67
13.80,5.69,8.76
13.00,7.59,6.70
13.00,5.39,9.43
13.70,6.69,6.05
14.40,5.39,9.11
13.40,6.46,8.64
14.70,6.91,8.32
14.50,6.90,8.50
14.40,6.39,8.12
13.70,4.66,6.91
14.40,4.90,8.25
13.50,5.74,8.74
13.80,6.79,8.41
14.30,6.30,9.65
14.80,6.54,8.71
14.10,6.21,7.40
14.10,5.54,7.08
14.10,5.78,7.50
13.50,5.10,9.60
15.40,5.88,5.68
15.00,4.84,6.81
15.70,6.53,7.67
14.30,6.37,8.98
13.70,5.41,8.74
13.90,5.07,9.75
14.30,6.51,9.63
14.50,4.60,10.10
13.50,6.30,6.32
13.90,6.94,9.74
13.50,4.78,7.87
14.60,6.76,7.64
13.80,6.15,8.02
15.10,6.00,7.02
13.70,5.96,8.11
14.40,5.72,8.93
12.50,5.80,9.89
13.40,4.32,7.86
13.70,6.78,7.78
13.80,5.88,8.42
14.00,5.92,9.08
13.40,5.18,8.77
14.00,6.60,7.45
14.60,7.42,7.09
14.60,5.77,5.64
14.10,5.96,7.14
14.80,6.00,7.69
12.60,5.10,7.15
13.60,5.55,8.18
14.70,6.03,7.02
13.70,4.87,7.77
14.50,5.88,7.08
14.30,6.46,10.10
14.20,7.00,7.98
13.50,6.65,8.79
14.20,3.77,8.92
13.70,6.75,8.88
14.00,6.62,7.78
13.80,6.70,7.67
14.80,5.72,8.84
13.70,5.55,7.89
14.40,6.80,7.64
14.70,8.18,7.28
14.30,5.28,9.07
13.70,5.92,7.48
13.90,6.25,8.46
13.10,5.02,9.72
13.30,5.63,8.27
13.50,5.27,7.81
12.90,6.44,9.06
14.40,6.53,7.57
13.30,4.91,8.73
14.80,6.67,6.63
13.80,5.93,6.60
14.00,5.92,7.43
14.30,5.98,7.97
14.30,5.95,9.16
13.90,6.37,7.43
13.10,7.83,7.78
14.60,6.36,7.49
13.70,7.13,9.12
12.70,5.22,5.66
13.40,5.95,7.92
13.20,5.91,8.85
13.30,6.05,6.75
14.50,6.56,7.74
14.00,5.92,7.89
13.60,6.22,7.36
14.90,6.65,9.08
12.90,5.06,8.27
14.10,4.18,9.10
13.90,6.55,7.81
14.40,6.55,7.64
14.50,6.20,7.24
13.10,5.84,10.10
13.80,5.98,6.72
13.20,5.70,8.16
15.00,4.40,7.82
14.20,5.73,8.36
13.40,5.86,8.76
12.70,5.99,9.35
13.70,7.26,7.52
13.90,6.77,8.00
14.50,5.22,8.33
13.00,5.94,8.10
14.70,5.96,7.83
14.20,5.50,6.28
13.50,6.77,8.50
13.20,6.67,9.09
13.60,6.19,8.24
13.40,6.04,8.35
13.50,6.63,9.18
14.10,6.05,7.59
14.30,5.24,7.47
15.10,7.12,8.69
13.60,7.21,7.29
14.10,6.28,8.34
13.60,5.08,8.13
14.60,5.45,7.72
13.30,6.54,7.98
14.00,7.10,8.49
14.80,4.89,7.35
13.50,5.27,8.41
13.70,6.93,7.79
12.70,6.91,7.39
14.10,5.53,7.76
13.90,6.19,8.97
13.50,5.47,7.22
13.20,7.36,8.69
14.60,5.84,8.49
15.40,4.29,8.16
14.60,5.17,6.53
13.70,6.46,5.98
15.80,5.90,8.70
13.60,5.29,8.82
14.20,5.48,8.96
14.50,6.35,7.72
13.80,5.05,8.48
14.10,5.99,7.68
13.40,5.26,8.62
14.80,6.46,7.79
14.10,6.32,6.97
14.40,6.48,8.06
13.40,6.07,8.89
15.30,6.64,5.96
14.10,5.20,7.80
14.30,5.38,7.71
14.20,4.28,6.17
13.80,6.77,7.97
13.80,5.99,8.71
13.60,7.64,5.61
14.90,6.68,8.80
14.00,6.42,7.21
13.40,5.03,9.08
14.10,5.05,6.84
13.70,6.52,9.13
14.20,6.80,8.01
13.90,5.95,8.50
13.70,5.36,6.67
14.40,4.66,9.05
13.80,5.17,9.45
14.20,7.04,7.82
14.00,6.79,8.06
14.40,6.53,8.45
12.90,7.19,7.74
13.50,7.03,8.93
14.80,5.14,8.24
14.10,6.93,8.53
14.90,4.31,6.62
13.90,5.69,6.85
13.90,5.21,6.97
14.00,5.94,6.67
14.20,6.18,7.28
14.40,7.02,8.69
13.40,6.62,9.57
14.40,7.23,9.48
13.20,6.66,10.90
13.50,6.40,9.52
14.50,5.14,7.58
14.60,5.90,8.43
13.80,6.04,7.48
13.60,7.46,7.52
13.50,5.97,7.48
13.50,6.74,7.22
14.60,6.79,6.87
13.90,6.01,8.01
13.20,5.60,9.03
14.50,7.26,8.32
14.30,6.51,8.30
13.50,5.48,9.47
14.10,6.46,9.73
13.90,5.93,8.10
13.70,4.83,8.65
13.70,6.74,9.08
15.10,5.55,7.19
14.80,5.50,7.29
14.20,6.19,7.51
14.80,6.20,8.45
14.00,4.90,7.96
12.60,5.17,8.20
14.40,5.41,7.52
13.90,4.80,6.77
15.10,6.42,8.04
14.20,6.20,8.37
12.20,5.20,7.63
13.90,6.06,7.84
13.80,5.77,7.89
13.90,6.27,6.42
12.90,6.95,6.52
14.80,5.45,8.77
14.30,6.05,9.02
14.80,8.34,9.20
13.90,5.69,9.63
13.20,5.61,10.20
12.80,5.26,8.81
14.40,5.05,6.89
13.90,9.10,7.55
13.80,6.07,7.92
13.90,5.05,8.32
13.80,4.88,8.43
15.20,6.52,7.84
14.30,5.36,7.60
14.30,5.23,9.11
13.60,6.76,7.26
13.00,5.82,7.64
15.00,6.05,9.21
14.80,5.45,7.93
14.10,5.11,6.98
13.50,5.57,8.64
13.00,5.93,7.87
13.10,6.36,7.93
13.60,6.01,8.20
14.60,6.79,7.24
14.00,6.38,6.12
15.10,4.07,7.73
14.00,6.36,9.11
14.50,6.32,7.40
13.80,6.01,8.38
13.30,6.34,8.40
13.50,5.74,8.70
14.20,6.36,6.05
14.50,6.64,9.28
14.50,6.41,8.86
13.60,6.44,9.30
14.60,6.98,8.00
13.70,4.84,9.14
14.40,6.87,7.75
14.60,6.39,8.47
15.10,6.46,8.06
13.40,6.89,9.01
15.00,4.55,8.03
13.90,6.84,8.45
15.00,4.69,7.30
14.20,6.27,6.31
13.90,6.03,7.51
14.00,6.34,6.80
14.60,6.13,7.12
13.10,6.80,8.08
14.60,5.72,6.75
13.50,5.13,7.08
14.80,6.92,8.67
13.70,5.72,8.39
14.20,6.36,8.59
13.00,5.74,8.04
14.80,5.22,8.22
13.40,5.09,7.17
13.70,5.14,7.31
14.20,6.47,8.35
13.80,5.35,8.22
14.20,6.75,8.13
13.90,6.16,9.30
12.80,6.24,7.91
13.90,5.95,6.70
14.10,6.63,8.56
13.50,5.70,5.93
13.50,4.50,8.30
13.30,5.57,6.30
13.70,4.25,8.08
14.20,5.70,6.69
13.00,5.34,7.54
14.40,6.78,8.41
15.00,5.72,8.91
13.80,6.19,5.91
14.00,7.16,8.13
14.90,5.51,7.43
14.90,5.50,6.55
14.00,5.43,6.46
14.30,5.85,7.24
14.90,6.77,6.79
13.60,6.01,7.20
13.40,6.20,8.48
14.40,5.21,6.74
14.20,6.97,6.74
14.20,5.76,7.76
13.70,5.89,8.23
14.10,5.36,9.41
14.10,5.38,7.42
14.40,5.73,8.42
14.00,5.79,7.76
13.50,5.72,7.66
14.70,5.90,7.39
14.10,5.91,7.69
13.70,6.51,8.16
13.40,5.86,6.28
14.00,6.25,9.81
14.00,6.02,7.52
12.80,5.88,6.39
13.70,6.05,6.68
13.50,6.82,7.23
14.70,6.27,9.11
14.80,7.22,5.71
14.20,5.39,8.96
15.20,6.09,7.93
13.60,5.81,7.08
13.90,6.32,8.00
14.60,7.03,7.69
12.70,7.06,7.24
14.40,6.07,7.75
14.30,5.94,10.50
14.30,6.73,7.95
14.30,5.93,7.97
14.70,5.97,8.01
14.10,5.30,6.61
14.10,6.05,7.28
13.70,5.16,7.41
13.20,6.02,7.05
15.00,6.50,7.68
14.00,5.75,6.57
14.60,7.55,8.05
14.50,5.16,9.27
13.40,5.40,7.36
14.90,5.19,8.88
15.00,5.03,7.30
13.70,6.60,7.01
13.80,5.40,8.73
13.70,6.83,7.28
14.80,5.84,7.46
15.60,6.90,7.99
14.40,5.82,8.20
13.70,5.47,8.28
13.90,6.09,8.11
13.40,5.80,7.55
13.90,6.54,8.67
13.90,5.91,7.63
14.20,6.47,6.82
14.30,5.54,7.93
13.60,7.15,10.00
13.60,6.28,8.41
13.80,4.90,8.67
13.70,5.49,9.13
14.90,7.05,7.10
13.70,5.45,7.76
14.00,6.26,7.63
13.60,7.72,8.93
14.10,7.55,6.30
13.40,5.16,7.65
13.80,6.36,7.72
13.80,6.75,7.69
14.90,5.04,8.09
14.90,3.68,7.90
14.10,5.73,9.15
14.60,6.28,8.49
14.00,5.34,8.55
14.40,6.44,7.93
14.70,6.06,8.27
13.90,5.95,7.01
14.00,6.08,7.85
13.20,5.77,6.24
13.80,5.43,9.79
13.30,6.58,7.01
14.10,6.38,8.52
13.90,6.58,8.58
14.10,4.04,8.64
14.10,4.81,8.23
13.70,6.75,8.40
14.00,6.93,8.47
14.40,6.06,8.53
14.00,5.62,7.27
13.40,5.44,7.41
15.30,6.36,5.27
14.20,5.32,7.32
13.80,6.51,7.11
14.30,7.21,8.36
14.30,6.00,7.98
13.90,5.31,10.90
14.30,6.33,8.65
13.90,5.34,6.73
14.50,5.84,8.43
13.80,5.83,8.88
12.30,6.48,7.48
14.80,5.86,8.21
15.10,5.99,8.28
14.10,5.39,8.01
14.40,4.25,7.11
14.50,5.74,8.74
14.00,5.03,7.57
14.30,7.06,9.51
13.60,7.28,8.72
13.50,6.25,7.01
13.40,7.14,7.82
14.50,6.11,7.64
14.30,7.50,9.07
13.10,6.21,9.50
13.30,5.49,7.56
14.10,6.94,9.15
14.40,6.03,8.99
14.50,6.24,8.64
13.80,6.85,6.25
13.70,4.48,8.12
13.70,5.00,6.41
14.30,6.60,6.90
14.10,6.30,7.90
12.50,5.46,7.84
12.60,6.18,6.61
14.80,6.51,6.99
13.90,6.36,7.64
14.70,4.89,7.13
14.10,5.99,8.99
13.40,6.46,8.34
16.00,7.35,8.40
13.50,5.64,6.75
14.30,6.11,7.16
14.70,6.22,8.78
13.80,6.30,8.34
14.00,6.09,7.86
13.70,6.05,7.28
14.00,6.07,6.79
14.60,4.68,7.52
15.10,4.46,8.38
13.90,6.85,7.29
14.30,5.10,9.35
14.60,6.55,8.49
14.10,5.93,7.64
13.80,5.18,7.89
14.50,6.34,7.10
14.50,4.73,10.20
14.80,6.31,8.50
13.70,7.01,7.86
13.60,7.14,6.48
13.80,6.70,7.03
12.70,5.17,8.90
13.40,7.59,8.19
