x,y,z,LABELS,IS OUTLIER
9.89,0.65,3.81,6,0
9.44,0.97,4.27,6,0
10.1,1.48,3.67,6,0
9.54,2.43,3.81,6,0
9.42,1.74,3.97,6,0
9.59,3.18,3.89,6,0
10.2,1.8,3.94,6,0
8.87,1.96,4.27,6,0
10.5,2.79,3.91,6,0
10.6,2.31,4.05,6,0
9.84,1.46,4.0,6,0
9.08,1.36,4.08,6,0
9.27,2.31,4.21,6,0
9.88,3.33,3.98,6,0
10.3,1.76,3.72,6,0
9.75,1.85,3.92,6,0
10.5,4.34,4.17,6,0
9.79,2.45,4.08,6,0
9.59,1.04,3.77,6,0
9.65,1.75,3.88,6,0
10.0,1.08,3.94,6,0
10.6,1.51,4.01,6,0
9.73,0.9,3.81,6,0
8.91,2.0,3.88,6,0
10.9,2.21,4.23,6,0
10.9,2.05,3.84,6,0
10.4,2.15,4.12,6,0
8.53,-0.06,4.0,6,0
9.26,2.66,4.0,6,0
10.7,2.92,3.9,6,0
10.6,2.88,3.72,6,0
9.1,2.48,3.97,6,0
9.48,2.44,4.06,6,0
10.7,2.63,3.95,6,0
9.33,1.87,4.06,6,0
8.7,1.19,4.21,6,0
9.39,1.36,4.04,6,0
10.2,2.75,4.28,6,0
9.65,2.11,3.88,6,0
9.88,0.42,4.28,6,0
9.8,0.31,4.35,6,0
8.96,1.44,3.85,6,0
9.11,1.91,4.2,6,0
10.4,1.32,4.27,6,0
9.67,0.72,4.06,6,0
9.89,1.56,3.63,6,0
9.56,1.78,3.92,6,0
9.57,2.14,3.95,6,0
9.51,1.9,4.06,6,0
10.2,0.72,4.0,6,0
9.9,1.21,4.26,6,0
10.7,2.36,4.13,6,0
11.0,1.32,3.9,6,0
8.92,2.86,4.18,6,0
9.69,1.53,3.69,6,0
10.5,1.37,3.87,6,0
10.3,0.22,4.26,6,0
11.0,2.49,3.91,6,0
10.1,2.7,4.02,6,0
11.0,2.75,4.09,6,0
10.2,3.8,4.09,6,0
11.0,1.05,3.77,6,0
9.61,2.43,4.09,6,0
9.82,0.83,3.76,6,0
10.2,0.6,4.55,6,0
9.82,1.77,3.89,6,0
9.82,1.7,4.16,6,0
10.9,1.56,4.01,6,0
9.4,1.93,4.13,6,0
11.3,2.04,3.89,6,0
10.2,2.69,3.98,6,0
9.77,1.75,4.08,6,0
10.7,1.47,4.03,6,0
10.7,4.41,3.95,6,0
10.0,1.79,4.47,6,0
9.68,3.69,3.98,6,0
10.3,2.9,4.2,6,0
10.2,1.04,4.0,6,0
10.0,3.13,4.08,6,0
9.52,1.2,4.04,6,0
8.53,2.45,4.07,6,0
10.6,2.8,3.85,6,0
10.5,2.09,3.7,6,0
9.66,2.28,3.78,6,0
10.4,2.6,4.12,6,0
9.73,3.71,3.85,6,0
10.1,1.77,4.16,6,0
11.0,2.75,3.99,6,0
10.4,2.51,3.83,6,0
10.1,1.07,3.77,6,0
9.16,3.25,3.85,6,0
11.4,0.74,3.9,6,0
11.5,0.59,3.64,6,0
8.74,0.95,3.95,6,0
9.9,2.74,3.91,6,0
10.8,1.87,3.89,6,0
10.3,2.79,3.97,6,0
10.3,2.67,3.7,6,0
9.82,1.35,3.99,6,0
9.86,3.14,4.32,6,0
11.1,2.43,4.12,6,0
10.3,1.17,4.23,6,0
9.53,2.54,4.2,6,0
11.2,2.03,4.32,6,0
9.97,2.98,3.85,6,0
9.9,2.03,3.75,6,0
8.21,3.2,3.94,2,0
10.8,1.42,4.02,6,0
10.6,2.24,4.08,6,0
10.0,2.12,4.04,6,0
11.4,2.44,3.77,6,0
10.5,3.0,4.13,6,0
10.6,0.97,3.97,6,0
9.28,0.99,3.63,6,0
10.3,3.4,3.81,6,0
9.78,2.88,4.19,6,0
10.5,4.23,3.86,6,0
9.37,3.68,3.93,6,0
9.84,1.98,4.03,6,0
11.2,1.61,4.17,6,0
9.36,1.46,4.24,6,0
9.91,0.57,3.81,6,0
9.37,2.29,4.16,6,0
10.2,1.01,3.88,6,0
9.98,1.08,3.7,6,0
10.1,4.03,4.1,6,0
10.2,2.03,3.87,6,0
9.65,3.05,3.76,6,0
9.67,1.69,3.75,6,0
9.68,3.82,4.14,6,0
9.1,2.87,4.04,6,0
9.85,3.52,4.0,6,0
9.83,1.13,4.06,6,0
9.79,0.9,4.46,6,0
10.2,1.9,4.18,6,0
9.64,2.02,4.07,6,0
10.4,2.29,4.13,6,0
10.3,3.05,4.05,6,0
9.95,1.39,3.9,6,0
10.3,1.41,4.19,6,0
9.05,1.36,3.97,6,0
9.89,3.03,3.89,6,0
10.1,3.14,4.06,6,0
9.21,3.52,3.95,6,0
10.4,2.2,4.01,6,0
9.43,2.15,3.87,6,0
9.14,2.26,4.16,6,0
10.4,1.0,4.24,6,0
10.1,1.24,3.9,6,0
8.66,2.6,4.27,6,0
10.5,0.99,3.86,6,0
10.3,0.94,4.08,6,0
10.4,1.74,3.88,6,0
9.55,1.55,4.05,6,0
11.0,2.15,4.04,6,0
10.7,1.92,3.73,6,0
10.1,3.42,4.25,6,0
10.9,2.06,4.1,6,0
8.97,2.88,4.0,6,0
10.1,0.6,3.73,6,0
10.4,1.63,4.04,6,0
8.94,1.74,4.21,6,0
8.51,1.75,3.96,6,0
10.3,1.04,3.66,6,0
9.87,2.54,3.78,6,0
10.2,2.21,4.07,6,0
10.1,2.06,3.73,6,0
10.5,1.13,4.07,6,0
11.1,2.19,3.98,6,0
11.1,2.41,3.93,6,0
9.54,1.2,4.12,6,0
9.56,1.56,4.07,6,0
10.4,2.79,3.84,6,0
9.32,1.68,3.7,6,0
10.3,1.9,4.03,6,0
10.4,2.25,4.07,6,0
9.39,1.83,4.08,6,0
9.84,1.45,3.74,6,0
9.7,2.55,3.83,6,0
10.6,0.17,3.99,6,0
9.52,2.97,4.03,6,0
8.86,2.7,3.93,6,0
9.27,0.96,3.8,6,0
11.6,2.95,4.18,6,0
10.4,0.2,3.91,6,0
8.84,2.66,4.01,6,0
8.87,2.93,4.11,6,0
10.0,1.17,4.14,6,0
9.76,1.36,4.26,6,0
10.3,1.3,4.07,6,0
9.98,1.14,4.1,6,0
9.62,0.86,4.08,6,0
9.13,1.42,3.88,6,0
9.86,2.4,3.96,6,0
9.08,0.65,3.75,6,0
10.4,2.1,4.39,6,0
10.3,1.04,4.1,6,0
9.82,3.37,4.29,6,0
10.1,3.0,3.98,6,0
11.6,1.22,4.0,6,0
11.9,0.99,4.02,6,1
10.4,1.36,3.81,6,0
9.79,2.13,3.87,6,0
9.96,2.5,3.91,6,0
9.64,1.14,4.02,6,0
9.7,1.73,4.26,6,0
9.45,2.27,4.22,6,0
8.99,2.69,4.32,6,0
10.1,0.43,4.2,6,0
9.85,2.28,4.12,6,0
10.4,1.31,4.22,6,0
10.2,2.8,3.93,6,0
10.6,0.95,4.25,6,0
10.8,1.51,4.14,6,0
10.2,3.16,4.11,6,0
10.2,2.79,3.88,6,0
9.57,2.13,3.83,6,0
9.52,1.99,4.07,6,0
9.29,1.06,3.9,6,0
9.61,2.7,3.66,6,0
9.81,1.93,4.05,6,0
9.66,3.74,3.68,6,0
8.6,1.86,4.33,6,0
10.2,1.35,3.91,6,0
10.2,1.62,4.02,6,0
10.2,2.1,3.98,6,0
9.92,0.75,4.12,6,0
9.62,3.0,4.18,6,0
10.4,-0.5,4.25,6,0
10.1,2.61,3.9,6,0
9.68,2.39,3.87,6,0
9.95,4.16,3.56,6,0
9.94,2.45,4.3,6,0
9.24,2.01,4.14,6,0
9.26,1.79,4.21,6,0
10.1,1.96,3.59,6,0
11.1,2.01,4.15,6,0
9.79,0.8,4.34,6,0
10.1,2.85,4.17,6,0
10.5,2.93,3.71,6,0
9.62,3.07,4.08,6,0
11.3,2.01,3.8,6,0
8.96,2.11,4.24,6,0
10.6,1.8,4.44,6,0
9.41,3.58,4.13,6,0
8.22,1.33,3.83,6,0
9.48,1.35,4.09,6,0
9.19,0.1,3.86,6,0
9.38,2.67,4.2,6,0
10.7,2.25,4.3,6,0
10.1,2.42,3.94,6,0
9.64,2.15,3.74,6,0
9.87,1.75,3.93,6,0
9.88,1.89,3.88,6,0
9.9,1.79,4.02,6,0
9.35,1.59,3.75,6,0
10.3,1.92,3.99,6,0
10.8,1.24,4.14,6,0
9.84,1.77,4.1,6,0
9.25,3.53,4.03,6,0
10.0,3.25,3.92,6,0
9.65,1.58,3.93,6,0
10.3,2.49,4.08,6,0
10.1,2.84,3.96,6,0
10.7,3.22,3.76,6,0
10.1,1.42,4.47,6,0
10.4,1.11,4.15,6,0
10.1,2.2,4.08,6,0
9.52,1.14,3.83,6,0
10.5,2.92,4.06,6,0
8.96,2.01,4.17,6,0
10.2,2.56,4.49,6,0
10.1,1.04,4.36,6,0
9.26,3.29,3.78,6,0
10.1,0.83,3.84,6,0
9.4,3.03,3.83,6,0
8.9,1.54,4.1,6,0
9.38,2.27,3.62,6,0
9.84,3.64,4.02,6,0
9.44,1.43,4.1,6,0
10.1,2.35,3.83,6,0
11.0,2.0,4.18,6,0
10.0,0.04,4.13,6,0
9.45,2.69,4.23,6,0
10.7,3.3,4.25,6,0
9.97,2.23,4.49,6,0
9.86,2.4,3.83,6,0
10.0,3.97,3.54,6,0
9.66,3.27,4.16,6,0
9.99,1.15,4.04,6,0
10.5,2.72,3.93,6,0
10.3,1.78,4.22,6,0
8.84,2.58,4.07,6,0
9.63,1.46,3.96,6,0
10.6,3.43,3.68,6,0
9.37,-0.26,4.35,6,0
10.1,1.91,3.72,6,0
9.68,0.71,4.17,6,0
10.9,1.88,4.31,6,0
9.58,2.46,4.28,6,0
10.4,3.06,3.96,6,0
9.85,3.32,4.2,6,0
11.2,2.08,4.7,6,1
11.0,-0.07,4.11,6,0
10.4,2.71,4.27,6,0
11.0,1.68,4.21,6,0
9.57,2.53,4.08,6,0
9.55,2.45,3.77,6,0
9.53,2.67,4.33,6,0
10.4,2.27,4.14,6,0
10.1,1.55,4.08,6,0
10.6,1.54,3.88,6,0
10.8,4.0,4.32,6,0
10.3,0.04,4.04,6,0
10.5,1.65,3.54,6,0
10.0,1.5,3.92,6,0
9.48,2.21,4.15,6,0
9.59,2.2,4.05,6,0
9.6,3.87,3.83,6,0
10.7,1.31,3.76,6,0
11.2,2.25,3.53,6,0
10.1,2.36,4.15,6,0
9.67,0.51,4.44,6,0
10.2,1.75,4.21,6,0
8.71,2.16,4.07,6,0
10.5,0.88,4.26,6,0
10.1,0.95,3.82,6,0
9.46,0.99,3.84,6,0
10.1,1.53,3.9,6,0
10.2,2.54,4.0,6,0
10.1,0.82,4.33,6,0
10.4,2.39,4.06,6,0
10.1,2.49,3.91,6,0
10.6,1.12,4.05,6,0
9.58,2.33,3.67,6,0
10.1,2.56,4.33,6,0
9.77,3.51,3.81,6,0
9.94,0.25,3.94,6,0
9.61,1.78,4.18,6,0
11.1,0.81,3.69,6,0
10.9,2.87,4.23,6,0
10.3,-0.07,4.12,6,0
9.62,1.14,3.94,6,0
9.88,1.0,4.18,6,0
9.51,2.86,4.13,6,0
10.4,1.13,4.24,6,0
9.49,2.19,4.12,6,0
10.1,2.66,3.79,6,0
8.95,1.85,4.11,6,0
9.69,-0.03,4.08,6,0
11.0,1.59,4.16,6,0
9.76,3.25,4.03,6,0
10.8,2.89,4.12,6,0
9.81,0.97,4.12,6,0
9.53,2.1,3.86,6,0
10.7,1.0,3.59,6,0
10.4,2.19,4.2,6,0
10.7,3.73,3.86,6,0
10.1,2.52,3.8,6,0
10.9,1.53,4.19,6,0
9.7,2.59,3.89,6,0
10.4,2.52,3.97,6,0
9.45,4.16,3.71,6,0
9.87,0.83,3.78,6,0
11.3,2.9,3.9,6,0
9.78,1.62,4.11,6,0
9.76,0.8,3.98,6,0
10.0,0.84,3.61,6,0
9.58,3.85,3.91,6,0
9.21,0.32,4.12,6,0
9.7,1.65,4.17,6,0
9.72,1.53,4.23,6,0
9.61,3.22,3.92,6,0
10.2,2.52,4.43,6,0
10.5,3.75,4.38,6,0
10.3,1.14,3.96,6,0
9.61,1.94,3.64,6,0
10.1,0.87,3.85,6,0
9.88,3.25,4.0,6,0
9.95,4.23,4.03,6,0
9.43,3.17,4.2,6,0
9.83,1.5,4.01,6,0
9.74,2.03,4.13,6,0
9.7,1.86,3.72,6,0
9.55,2.44,4.41,6,0
10.8,0.92,4.14,6,0
9.87,4.25,4.14,6,0
9.38,2.7,4.24,6,0
11.8,2.3,4.28,6,0
9.51,1.17,3.99,6,0
9.57,2.4,3.79,6,0
9.88,2.65,4.12,6,0
9.41,1.59,3.8,6,0
10.3,1.98,3.88,6,0
9.62,0.49,3.84,6,0
10.4,1.29,4.46,6,0
11.1,2.1,4.1,6,0
9.05,1.46,4.31,6,0
10.7,1.5,3.63,6,0
9.65,3.58,4.0,6,0
9.74,1.27,4.56,6,0
10.2,2.14,4.29,6,0
10.9,1.37,4.13,6,0
9.7,2.09,3.82,6,0
10.0,0.59,4.25,6,0
10.1,-0.48,3.99,6,0
9.4,4.76,3.76,2,0
10.4,1.26,3.87,6,0
9.15,2.03,3.75,6,0
10.3,3.34,4.09,6,0
10.6,2.02,3.87,6,0
10.6,1.58,4.12,6,0
9.81,1.95,3.95,6,0
11.0,0.89,3.78,6,0
9.46,3.42,4.2,6,0
9.33,1.18,3.92,6,0
9.45,2.06,3.97,6,0
10.6,1.52,3.85,6,0
9.97,2.52,3.86,6,0
8.55,1.01,4.27,6,0
9.79,2.84,3.56,6,0
10.3,-0.12,3.74,6,0
10.2,1.66,4.08,6,0
10.9,4.55,3.77,6,0
11.5,0.9,4.08,6,0
10.5,2.62,3.97,6,0
9.45,1.26,4.11,6,0
9.98,1.7,3.94,6,0
10.2,1.59,3.92,6,0
10.9,2.87,3.94,6,0
10.3,1.6,3.86,6,0
9.76,0.08,4.1,6,0
10.1,0.92,4.07,6,0
9.3,3.72,4.18,6,0
10.0,3.32,3.71,6,0
9.29,2.38,4.17,6,0
10.0,3.8,4.28,6,0
10.9,1.86,3.72,6,0
9.51,3.35,3.97,6,0
9.72,0.44,3.85,6,0
10.5,1.01,4.17,6,0
9.43,2.03,4.0,6,0
10.4,1.09,4.32,6,0
9.01,2.03,4.4,6,0
9.14,1.55,4.17,6,0
10.1,1.27,4.08,6,0
10.2,1.83,4.22,6,0
10.4,1.72,3.88,6,0
10.4,1.19,4.16,6,0
11.3,2.12,3.97,6,0
10.8,1.03,3.9,6,0
9.86,2.33,3.98,6,0
10.6,2.1,4.01,6,0
8.77,3.97,3.53,2,0
9.8,2.0,3.84,6,0
10.3,3.45,3.96,6,0
10.7,3.19,3.76,6,0
9.71,2.34,3.96,6,0
9.92,0.31,3.86,6,0
9.87,0.75,4.06,6,0
9.57,3.37,4.15,6,0
9.15,2.49,3.83,6,0
9.37,0.39,3.86,6,0
11.3,1.96,3.79,6,0
10.1,1.91,4.04,6,0
10.3,1.63,3.71,6,0
10.2,-0.12,4.01,6,0
10.1,3.82,3.8,6,0
9.4,2.16,3.87,6,0
10.1,2.43,3.87,6,0
9.86,0.75,3.83,6,0
10.3,2.35,4.23,6,0
9.31,1.54,4.01,6,0
10.5,1.13,3.84,6,0
10.1,2.27,4.18,6,0
9.36,1.43,3.95,6,0
9.78,1.3,4.04,6,0
9.34,2.5,4.08,6,0
9.39,3.01,4.14,6,0
10.1,1.95,4.03,6,0
9.5,2.29,3.71,6,0
9.97,0.71,3.55,6,0
10.2,1.15,4.23,6,0
10.4,1.06,3.76,6,0
10.2,2.15,3.84,6,0
9.76,3.5,4.08,6,0
10.0,1.53,4.0,6,0
10.8,1.55,3.45,6,0
9.93,1.29,3.74,6,0
9.13,3.2,3.89,6,0
10.9,1.14,4.0,6,0
10.8,2.38,4.53,6,0
9.5,1.95,4.15,6,0
10.6,1.33,4.1,6,0
9.97,1.58,4.1,6,0
10.5,2.5,4.09,6,0
10.5,5.3,4.44,6,1
8.99,1.38,3.89,6,0
10.2,1.19,3.81,6,0
9.41,2.7,3.74,6,0
10.1,2.6,4.38,6,0
9.63,3.2,3.61,6,0
8.66,3.6,3.88,2,0
11.1,2.15,4.12,6,0
9.35,2.01,3.98,6,0
10.5,2.3,4.1,6,0
10.6,1.98,4.04,6,0
10.4,2.83,3.86,6,0
9.84,2.43,4.22,6,0
8.93,2.53,4.0,6,0
9.97,4.08,4.17,6,0
9.76,4.29,4.19,6,0
10.4,2.2,3.96,6,0
9.41,2.18,4.52,6,0
10.1,0.34,3.95,6,0
10.6,2.41,4.17,6,0
9.4,2.79,4.14,6,0
11.0,2.09,4.15,6,0
9.67,1.77,3.88,6,0
11.0,0.55,3.78,6,0
10.6,2.13,4.22,6,0
10.5,1.66,4.2,6,0
11.5,2.73,4.05,6,0
9.78,-0.27,4.18,6,0
10.8,1.88,4.02,6,0
8.84,0.97,3.82,6,0
8.7,0.34,4.12,6,0
9.8,2.64,3.7,6,0
9.52,1.15,3.97,6,0
9.54,1.72,4.18,6,0
9.45,0.64,3.8,6,0
10.6,0.99,4.15,6,0
9.16,1.97,3.96,6,0
9.07,2.48,3.7,6,0
8.88,1.21,3.86,6,0
10.9,0.84,4.08,6,0
9.34,3.75,4.18,6,0
10.2,0.04,4.01,6,0
10.6,3.44,3.83,6,0
9.38,1.52,3.83,6,0
10.6,4.08,3.94,6,0
9.84,2.22,4.21,6,0
9.63,1.23,4.2,6,0
8.8,1.1,4.06,6,0
10.4,0.35,4.28,6,0
10.6,1.78,4.23,6,0
10.4,2.24,4.22,6,0
9.94,1.87,4.0,6,0
10.4,2.44,4.06,6,0
11.6,3.85,4.16,6,0
9.61,1.96,3.67,6,0
10.0,3.41,3.98,6,0
9.61,1.23,3.98,6,0
9.86,3.02,3.88,6,0
9.76,2.04,3.99,6,0
10.1,1.88,3.62,6,0
8.96,2.63,3.94,6,0
10.0,2.5,4.15,6,0
9.03,2.43,4.26,6,0
10.5,0.63,3.95,6,0
9.19,2.01,3.44,6,0
9.46,0.51,3.56,6,0
10.3,2.95,3.77,6,0
10.2,1.16,4.22,6,0
10.5,1.51,4.04,6,0
9.59,3.24,4.14,6,0
10.5,3.02,4.24,6,0
9.57,3.21,3.99,6,0
9.34,2.44,4.39,6,0
9.83,1.11,4.03,6,0
9.93,2.04,3.9,6,0
10.1,1.59,4.17,6,0
10.4,0.71,3.94,6,0
9.57,2.18,4.0,6,0
10.2,3.24,3.95,6,0
10.3,3.87,4.35,6,0
9.18,0.27,3.98,6,0
9.57,3.33,3.96,6,0
9.89,3.66,3.61,6,0
8.7,0.49,3.85,6,0
8.95,0.05,4.08,6,0
9.52,2.75,3.92,6,0
10.1,2.79,3.84,6,0
10.1,1.76,4.09,6,0
9.68,3.2,4.07,6,0
9.94,1.28,4.32,6,0
9.31,3.29,3.59,6,0
10.1,3.02,4.15,6,0
10.5,1.32,4.04,6,0
10.4,1.16,3.96,6,0
10.8,3.07,3.72,6,0
10.7,4.43,3.72,6,0
9.55,1.93,4.04,6,0
9.75,3.4,4.44,6,0
11.0,2.5,3.98,6,0
10.1,0.37,4.05,6,0
10.4,1.44,4.06,6,0
10.4,3.37,4.06,6,0
10.2,3.79,3.84,6,0
9.92,0.94,4.04,6,0
10.1,2.08,3.93,6,0
10.0,1.31,4.41,6,0
10.3,-0.09,3.98,6,0
9.8,0.95,4.29,6,0
10.9,1.49,4.04,6,0
11.1,1.8,3.53,6,0
9.89,2.41,3.62,6,0
9.69,3.98,4.09,6,0
10.7,1.92,4.17,6,0
9.47,2.41,3.88,6,0
9.09,0.7,3.86,6,0
10.9,-0.43,4.21,6,0
10.5,0.7,3.82,6,0
9.29,2.28,4.08,6,0
9.78,2.29,3.94,6,0
10.6,1.56,3.85,6,0
9.56,3.17,4.11,6,0
10.8,2.91,3.88,6,0
10.1,1.72,4.13,6,0
11.2,2.92,3.83,6,0
9.53,2.23,4.07,6,0
10.1,-0.76,4.11,6,0
9.88,0.16,3.74,6,0
10.2,2.7,3.65,6,0
11.2,2.41,3.94,6,0
10.3,3.99,3.97,6,0
9.81,1.74,4.01,6,0
9.43,0.71,3.79,6,0
9.31,1.32,4.22,6,0
8.77,1.08,3.75,6,0
9.75,0.87,4.21,6,0
9.05,0.85,4.48,6,0
10.9,0.42,3.87,6,0
9.89,2.21,4.1,6,0
9.82,2.41,3.7,6,0
8.97,2.97,4.06,6,0
10.5,1.57,3.56,6,0
9.2,3.56,4.38,6,0
9.08,1.17,4.14,6,0
11.4,3.34,4.04,6,0
10.0,2.62,4.07,6,0
10.2,2.63,4.22,6,0
9.33,0.5,3.86,6,0
11.0,1.8,3.77,6,0
10.6,1.42,4.14,6,0
8.61,2.68,3.7,6,0
10.1,3.84,3.67,6,0
10.4,2.49,3.98,6,0
9.3,1.52,4.0,6,0
10.7,1.26,3.66,6,0
10.1,1.18,3.76,6,0
10.1,1.75,4.13,6,0
11.4,-0.25,4.36,6,0
13.5,4.54,6.11,3,0
9.33,3.03,3.04,2,0
9.53,1.92,4.22,6,0
8.76,2.76,-0.98,2,1
4.91,0.73,3.69,2,1
11.8,0.19,1.69,3,1
8.5,3.2,0.47,2,0
10.1,3.31,1.81,2,0
11.1,2.37,6.03,3,1
10.8,-2.92,7.01,3,1
10.6,1.35,3.79,6,0
11.1,-1.7,6.14,3,1
9.34,1.15,2.96,6,1
10.5,1.63,0.28,2,1
12.6,3.19,2.79,3,1
8.96,-2.17,1.42,2,1
9.43,1.81,4.73,6,1
12.6,0.4,3.43,6,1
9.32,4.13,4.18,6,0
11.4,0.76,7.33,3,1
8.9,2.47,3.08,2,0
6.07,3.22,2.48,1,1
6.08,1.5,5.15,2,1
8.58,3.93,4.26,2,0
7.44,2.57,2.88,2,0
11.7,2.42,3.13,6,1
11.4,0.17,5.93,3,1
8.08,2.7,3.86,2,0
10.1,3.06,3.87,6,0
10.7,1.29,5.2,6,1
9.01,3.59,2.4,2,0
11.4,2.25,2.83,6,1
9.58,0.31,3.88,6,0
11.2,4.23,4.59,6,0
4.69,1.24,5.66,2,1
7.99,1.44,6.16,2,1
5.11,3.64,3.86,1,1
12.5,4.94,4.37,3,1
10.1,2.76,1.23,2,0
14.4,4.95,7.95,3,0
12.8,5.52,8.31,3,0
13.4,5.23,7.32,3,0
13.8,6.58,6.87,3,0
14.4,6.29,7.07,3,0
14.5,5.97,6.35,3,0
14.6,6.7,7.74,3,0
14.4,5.15,6.48,3,0
14.8,6.98,6.06,3,0
13.9,6.93,7.94,3,0
14.7,5.52,7.67,3,0
13.9,6.45,6.65,3,0
14.7,6.17,8.92,3,0
14.2,6.9,6.93,3,0
14.2,5.99,9.41,3,0
13.0,6.78,7.69,3,0
13.8,6.81,10.5,3,0
14.5,5.92,8.26,3,0
14.1,5.17,6.83,3,0
13.3,5.82,7.59,3,0
13.8,6.21,8.29,3,0
13.7,7.43,9.3,3,0
13.2,7.21,8.31,3,0
14.6,5.59,7.91,3,0
15.8,7.15,5.8,3,0
15.0,6.86,6.29,3,0
14.4,6.64,8.26,3,0
14.7,5.74,7.62,3,0
13.0,4.93,6.16,3,0
14.3,5.96,9.28,3,0
13.4,6.69,7.34,3,0
14.9,5.53,7.31,3,0
14.5,5.44,9.11,3,0
13.9,4.94,9.44,3,0
14.8,6.21,8.79,3,0
13.7,5.7,9.37,3,0
14.2,5.97,10.0,3,0
14.2,5.77,10.6,3,0
15.0,6.26,6.98,3,0
13.8,5.45,9.39,3,0
13.7,6.11,7.35,3,0
14.3,6.74,7.5,3,0
13.8,7.01,6.81,3,0
13.6,5.38,8.1,3,0
14.5,5.65,7.46,3,0
12.9,5.86,7.29,3,0
13.7,5.6,7.92,3,0
13.8,6.06,9.13,3,0
14.2,4.99,6.57,3,0
13.9,5.87,7.98,3,0
15.2,4.84,6.55,3,0
14.2,5.86,10.3,3,0
13.4,6.42,9.54,3,0
14.1,6.82,9.62,3,0
13.0,5.67,9.77,3,0
13.8,6.39,8.39,3,0
14.3,6.56,8.28,3,0
13.8,6.22,7.47,3,0
13.8,6.04,8.09,3,0
14.8,5.07,7.73,3,0
14.0,7.04,6.67,3,0
13.8,5.69,8.76,3,0
13.0,7.59,6.7,3,0
13.0,5.39,9.43,3,0
13.7,6.69,6.05,3,0
14.4,5.39,9.11,3,0
13.4,6.46,8.64,3,0
14.7,6.91,8.32,3,0
14.5,6.9,8.5,3,0
14.4,6.39,8.12,3,0
13.7,4.66,6.91,3,0
14.4,4.9,8.25,3,0
13.5,5.74,8.74,3,0
13.8,6.79,8.41,3,0
14.3,6.3,9.65,3,0
14.8,6.54,8.71,3,0
14.1,6.21,7.4,3,0
14.1,5.54,7.08,3,0
14.1,5.78,7.5,3,0
13.5,5.1,9.6,3,0
15.4,5.88,5.68,3,0
15.0,4.84,6.81,3,0
15.7,6.53,7.67,3,0
14.3,6.37,8.98,3,0
13.7,5.41,8.74,3,0
13.9,5.07,9.75,3,0
14.3,6.51,9.63,3,0
14.5,4.6,10.1,3,0
13.5,6.3,6.32,3,0
13.9,6.94,9.74,3,0
13.5,4.78,7.87,3,0
14.6,6.76,7.64,3,0
13.8,6.15,8.02,3,0
15.1,6.0,7.02,3,0
13.7,5.96,8.11,3,0
14.4,5.72,8.93,3,0
12.5,5.8,9.89,3,0
13.4,4.32,7.86,3,0
13.7,6.78,7.78,3,0
13.8,5.88,8.42,3,0
14.0,5.92,9.08,3,0
13.4,5.18,8.77,3,0
14.0,6.6,7.45,3,0
14.6,7.42,7.09,3,0
14.6,5.77,5.64,3,0
14.1,5.96,7.14,3,0
14.8,6.0,7.69,3,0
12.6,5.1,7.15,3,0
13.6,5.55,8.18,3,0
14.7,6.03,7.02,3,0
13.7,4.87,7.77,3,0
14.5,5.88,7.08,3,0
14.3,6.46,10.1,3,0
14.2,7.0,7.98,3,0
13.5,6.65,8.79,3,0
14.2,3.77,8.92,3,0
13.7,6.75,8.88,3,0
14.0,6.62,7.78,3,0
13.8,6.7,7.67,3,0
14.8,5.72,8.84,3,0
13.7,5.55,7.89,3,0
14.4,6.8,7.64,3,0
14.7,8.18,7.28,3,0
14.3,5.28,9.07,3,0
13.7,5.92,7.48,3,0
13.9,6.25,8.46,3,0
13.1,5.02,9.72,3,0
13.3,5.63,8.27,3,0
13.5,5.27,7.81,3,0
12.9,6.44,9.06,3,0
14.4,6.53,7.57,3,0
13.3,4.91,8.73,3,0
14.8,6.67,6.63,3,0
13.8,5.93,6.6,3,0
14.0,5.92,7.43,3,0
14.3,5.98,7.97,3,0
14.3,5.95,9.16,3,0
13.9,6.37,7.43,3,0
13.1,7.83,7.78,3,0
14.6,6.36,7.49,3,0
13.7,7.13,9.12,3,0
12.7,5.22,5.66,3,0
13.4,5.95,7.92,3,0
13.2,5.91,8.85,3,0
13.3,6.05,6.75,3,0
14.5,6.56,7.74,3,0
14.0,5.92,7.89,3,0
13.6,6.22,7.36,3,0
14.9,6.65,9.08,3,0
12.9,5.06,8.27,3,0
14.1,4.18,9.1,3,0
13.9,6.55,7.81,3,0
14.4,6.55,7.64,3,0
14.5,6.2,7.24,3,0
13.1,5.84,10.1,3,0
13.8,5.98,6.72,3,0
13.2,5.7,8.16,3,0
15.0,4.4,7.82,3,0
14.2,5.73,8.36,3,0
13.4,5.86,8.76,3,0
12.7,5.99,9.35,3,0
13.7,7.26,7.52,3,0
13.9,6.77,8.0,3,0
14.5,5.22,8.33,3,0
13.0,5.94,8.1,3,0
14.7,5.96,7.83,3,0
14.2,5.5,6.28,3,0
13.5,6.77,8.5,3,0
13.2,6.67,9.09,3,0
13.6,6.19,8.24,3,0
13.4,6.04,8.35,3,0
13.5,6.63,9.18,3,0
14.1,6.05,7.59,3,0
14.3,5.24,7.47,3,0
15.1,7.12,8.69,3,0
13.6,7.21,7.29,3,0
14.1,6.28,8.34,3,0
13.6,5.08,8.13,3,0
14.6,5.45,7.72,3,0
13.3,6.54,7.98,3,0
